Date,Open,High,Low,Close,Adj Close,Volume
2016-02-03,28.969998999999998,29.49,27.049999,28.32,28.32,2064816
2016-02-04,28.15,31.4,27.610001,30.5,30.5,361600
2016-02-05,31.299999,35.599998,30.629998999999998,33.91,33.91,376500
2016-02-08,34.0,34.244999,31.370001000000002,31.52,31.52,102700
2016-02-09,30.860001,30.860001,27.0,27.66,27.66,360900
2016-02-10,27.98,27.98,25.299999,26.879998999999998,26.879998999999998,469800
2016-02-11,26.48,26.74,22.51,24.1,24.1,497000
2016-02-12,24.09,24.610001,23.200001,23.98,23.98,128000
2016-02-16,24.52,26.4,23.6,25.129998999999998,25.129998999999998,228000
2016-02-17,25.440001000000002,26.74,24.6,26.059998999999998,26.059998999999998,244800
2016-02-18,26.940001000000002,27.77,25.41,26.65,26.65,283300
2016-02-19,26.0,27.530001000000002,25.6,27.030001000000002,27.030001000000002,159500
2016-02-22,27.0,29.0,27.0,27.469998999999998,27.469998999999998,106300
2016-02-23,26.700001,28.396,26.639999,27.15,27.15,269400
2016-02-24,26.5,28.034,26.5,27.84,27.84,76400
2016-02-25,28.440001000000002,29.68,27.799999,28.950001,28.950001,206100
2016-02-26,30.27,30.27,28.379998999999998,29.75,29.75,131400
2016-02-29,29.5,30.514,28.68,29.27,29.27,247000
2016-03-01,29.940001000000002,30.499001,29.41,29.889999,29.889999,176200
2016-03-02,29.799999,31.25,29.75,31.18,31.18,218000
2016-03-03,31.0,32.240002000000004,30.950001,32.150002,32.150002,398500
2016-03-04,32.970001,33.5,31.42,32.369999,32.369999,164900
2016-03-07,31.354,32.5,29.309998999999998,29.790001,29.790001,198500
2016-03-08,29.790001,29.85,28.02,28.700001,28.700001,212600
2016-03-09,28.43,29.48,27.76,28.77,28.77,96600
2016-03-10,29.0,29.709999,27.174999,28.0,28.0,163900
2016-03-11,27.98,28.1,26.700001,27.879998999999998,27.879998999999998,95600
2016-03-14,28.870001000000002,28.870001000000002,27.0,27.0,27.0,168200
2016-03-15,27.0,27.853001000000003,26.52,26.780001000000002,26.780001000000002,78300
2016-03-16,26.530001000000002,26.889999,25.5,25.98,25.98,102400
2016-03-17,25.82,26.799999,25.280001000000002,26.030001000000002,26.030001000000002,50000
2016-03-18,26.85,27.809998999999998,25.285,27.690001000000002,27.690001000000002,111600
2016-03-21,27.0,30.674999,27.0,29.299999,29.299999,138200
2016-03-22,29.42,30.790001,28.743,30.52,30.52,132100
2016-03-23,30.99,31.66,27.049999,28.25,28.25,172600
2016-03-24,26.974001,29.445,26.959999,28.030001000000002,28.030001000000002,54900
2016-03-28,27.9,27.9,26.790001,27.030001000000002,27.030001000000002,36000
2016-03-29,27.0,28.24,27.0,27.67,27.67,27100
2016-03-30,28.0,29.01,28.0,28.6,28.6,35400
2016-03-31,28.27,29.879998999999998,28.27,29.309998999999998,29.309998999999998,50700
2016-04-01,29.129998999999998,29.780001000000002,28.5,29.209999,29.209999,48200
2016-04-04,28.700001,30.5,28.700001,29.969998999999998,29.969998999999998,48700
2016-04-05,29.290001,30.0,28.51,29.51,29.51,74700
2016-04-06,29.99,32.0,29.549999,31.58,31.58,147700
2016-04-07,31.254998999999998,33.240002000000004,29.889999,31.299999,31.299999,119500
2016-04-08,31.790001,31.790001,29.58,31.25,31.25,28400
2016-04-11,33.169998,33.169998,30.41,32.459998999999996,32.459998999999996,120100
2016-04-12,31.82,32.98,30.868,31.530001000000002,31.530001000000002,130600
2016-04-13,31.58,32.75,31.08,31.540001,31.540001,56200
2016-04-14,31.700001,32.43,31.059998999999998,31.290001,31.290001,63800
2016-04-15,31.110001,31.92,30.629998999999998,31.92,31.92,88000
2016-04-18,31.74,31.98,31.0,31.07,31.07,11400
2016-04-19,31.5,31.870001000000002,30.104,31.16,31.16,171000
2016-04-20,31.190001000000002,31.190001000000002,29.995001000000002,30.190001000000002,30.190001000000002,53500
2016-04-21,30.200001,31.07,28.701,29.709999,29.709999,84000
2016-04-22,29.709999,31.945,29.200001,29.91,29.91,133700
2016-04-25,30.129998999999998,30.799999,28.559998999999998,28.969998999999998,28.969998999999998,173400
2016-04-26,29.120001000000002,29.719998999999998,28.5,28.6,28.6,140200
2016-04-27,28.870001000000002,29.120001000000002,26.52,27.27,27.27,98500
2016-04-28,27.5,27.5,26.02,26.879998999999998,26.879998999999998,66500
2016-04-29,26.51,28.059998999999998,26.42,27.76,27.76,49800
2016-05-02,27.540001,27.940001000000002,27.049999,27.17,27.17,6400
2016-05-03,27.200001,27.924999,26.549999,26.549999,26.549999,61700
2016-05-04,26.67,26.67,26.02,26.26,26.26,39400
2016-05-05,26.5,26.65,26.25,26.25,26.25,15600
2016-05-06,26.120001000000002,26.969998999999998,26.01,26.24,26.24,19300
2016-05-09,26.26,28.129998999999998,26.26,27.67,27.67,48400
2016-05-10,27.68,28.469998999999998,26.639999,27.77,27.77,37100
2016-05-11,27.77,28.48,27.66,28.190001000000002,28.190001000000002,9300
2016-05-12,28.139999,28.139999,26.690001000000002,26.85,26.85,32800
2016-05-13,26.74,28.0,26.73,27.5,27.5,53500
2016-05-16,27.790001,28.65,26.809998999999998,27.65,27.65,56100
2016-05-17,27.575001,28.1,26.82,27.1,27.1,41400
2016-05-18,27.681998999999998,28.299999,26.790001,27.309998999999998,27.309998999999998,28700
2016-05-19,27.309998999999998,27.575001,26.290001,27.09,27.09,27500
2016-05-20,27.129998999999998,27.43,26.780001000000002,26.92,26.92,11700
2016-05-23,27.15,28.190001000000002,27.0,27.82,27.82,91500
2016-05-24,27.82,28.415001,27.0,27.620001000000002,27.620001000000002,54900
2016-05-25,28.032,28.51,27.700001,27.83,27.83,31900
2016-05-26,27.6,28.1,27.540001,27.58,27.58,11900
2016-05-27,28.5,28.5,27.0,27.26,27.26,142300
2016-05-31,27.469998999999998,28.450001,27.469998999999998,28.25,28.25,58800
2016-06-01,28.35,29.719998999999998,28.245001000000002,29.459999,29.459999,105300
2016-06-02,29.450001,31.370001000000002,29.450001,31.030001000000002,31.030001000000002,51100
